2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_raw=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_raw
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_preprocessed=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_preprocessed
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_results=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_results
2026-07-03 03:30:14,508 | INFO     | __main__ | nnU-Net environment variables set.
2026-07-03 03:30:14,508 | INFO     | __main__ | Command: nnUNetv2_plan_and_preprocess -d 100 --verify_dataset_integrity -np 8
2026-07-03 03:30:16,411 | INFO     | __main__ | [nnUNet] Fingerprint extraction...
2026-07-03 03:30:16,412 | INFO     | __main__ | [nnUNet] Dataset100_ToothFairy3
2026-07-03 03:30:21,480 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] verify_dataset_integrity Done.
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] If you didn't see any error messages then your dataset is most likely OK!
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:06,174 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:32:06,202 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:09,617 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:   0%|          | 0/532 [00:00<?, ?it/s]
2026-07-03 03:32:44,892 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  47%|████▋     | 248/532 [00:38<00:44,  6.32it/s]
2026-07-03 03:32:44,993 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  47%|████▋     | 249/532 [00:38<00:40,  7.04it/s]
2026-07-03 03:32:45,394 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  47%|████▋     | 251/532 [00:38<00:28,  9.88it/s]
2026-07-03 03:32:45,495 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  48%|████▊     | 253/532 [00:39<00:39,  7.15it/s]
2026-07-03 03:32:45,596 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  48%|████▊     | 254/532 [00:39<00:36,  7.62it/s]
2026-07-03 03:32:45,696 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  48%|████▊     | 255/532 [00:39<00:34,  8.06it/s]
2026-07-03 03:32:45,797 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  48%|████▊     | 256/532 [00:39<00:32,  8.47it/s]
2026-07-03 03:32:46,198 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  48%|████▊     | 258/532 [00:39<00:24, 11.15it/s]
2026-07-03 03:32:46,299 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  49%|████▉     | 260/532 [00:39<00:35,  7.62it/s]
2026-07-03 03:32:46,500 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  49%|████▉     | 262/532 [00:40<00:27,  9.70it/s]
2026-07-03 03:32:46,901 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  50%|████▉     | 264/532 [00:40<00:27,  9.79it/s]
2026-07-03 03:32:47,102 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  50%|█████     | 266/532 [00:40<00:35,  7.47it/s]
2026-07-03 03:32:47,304 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  50%|█████     | 268/532 [00:40<00:32,  8.10it/s]
2026-07-03 03:32:47,607 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  51%|█████     | 270/532 [00:41<00:30,  8.59it/s]
2026-07-03 03:32:47,708 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  51%|█████     | 272/532 [00:41<00:33,  7.86it/s]
2026-07-03 03:32:47,909 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  51%|█████▏    | 273/532 [00:41<00:31,  8.17it/s]
2026-07-03 03:32:48,310 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  52%|█████▏    | 275/532 [00:41<00:29,  8.70it/s]
2026-07-03 03:32:48,411 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  52%|█████▏    | 277/532 [00:42<00:36,  6.99it/s]
2026-07-03 03:32:48,511 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  52%|█████▏    | 278/532 [00:42<00:34,  7.41it/s]
2026-07-03 03:32:48,712 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  53%|█████▎    | 280/532 [00:42<00:26,  9.50it/s]
2026-07-03 03:32:48,913 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  53%|█████▎    | 282/532 [00:42<00:25,  9.65it/s]
2026-07-03 03:32:49,214 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  53%|█████▎    | 284/532 [00:42<00:25,  9.75it/s]
2026-07-03 03:32:49,314 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  54%|█████▍    | 286/532 [00:43<00:28,  8.49it/s]
2026-07-03 03:32:49,616 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  54%|█████▍    | 288/532 [00:43<00:23, 10.33it/s]
2026-07-03 03:32:49,917 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  55%|█████▍    | 290/532 [00:43<00:27,  8.83it/s]
2026-07-03 03:32:50,017 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  55%|█████▍    | 292/532 [00:43<00:29,  8.02it/s]
2026-07-03 03:32:50,218 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  55%|█████▌    | 294/532 [00:43<00:24,  9.79it/s]
2026-07-03 03:32:50,519 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  56%|█████▌    | 296/532 [00:44<00:23,  9.84it/s]
2026-07-03 03:32:50,821 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  56%|█████▌    | 298/532 [00:44<00:27,  8.59it/s]
2026-07-03 03:32:50,921 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  56%|█████▋    | 300/532 [00:44<00:29,  7.89it/s]
2026-07-03 03:32:51,122 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  57%|█████▋    | 301/532 [00:44<00:28,  8.19it/s]
2026-07-03 03:32:51,524 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  57%|█████▋    | 304/532 [00:44<00:22, 10.18it/s]
2026-07-03 03:32:51,624 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  58%|█████▊    | 306/532 [00:45<00:28,  7.81it/s]
2026-07-03 03:32:51,725 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  58%|█████▊    | 307/532 [00:45<00:27,  8.10it/s]
2026-07-03 03:32:52,126 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  58%|█████▊    | 308/532 [00:45<00:26,  8.41it/s]
2026-07-03 03:32:52,227 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  58%|█████▊    | 311/532 [00:45<00:27,  7.95it/s]
2026-07-03 03:32:52,327 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  59%|█████▊    | 312/532 [00:46<00:26,  8.25it/s]
2026-07-03 03:32:52,528 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  59%|█████▉    | 314/532 [00:46<00:21, 10.29it/s]
2026-07-03 03:32:52,930 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  59%|█████▉    | 316/532 [00:46<00:21, 10.18it/s]
2026-07-03 03:32:53,030 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  60%|█████▉    | 318/532 [00:46<00:27,  7.64it/s]
2026-07-03 03:32:53,131 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  60%|█████▉    | 319/532 [00:46<00:26,  7.99it/s]
2026-07-03 03:32:53,532 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  60%|██████    | 320/532 [00:46<00:25,  8.33it/s]
2026-07-03 03:32:53,633 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  61%|██████    | 323/532 [00:47<00:26,  7.90it/s]
2026-07-03 03:32:53,733 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  61%|██████    | 324/532 [00:47<00:25,  8.21it/s]
2026-07-03 03:32:53,934 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  61%|██████    | 325/532 [00:47<00:24,  8.52it/s]
2026-07-03 03:32:54,235 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  62%|██████▏   | 328/532 [00:47<00:19, 10.68it/s]
2026-07-03 03:32:54,336 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  62%|██████▏   | 330/532 [00:48<00:22,  8.99it/s]
2026-07-03 03:32:54,436 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  62%|██████▏   | 331/532 [00:48<00:21,  9.15it/s]
2026-07-03 03:32:54,537 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  62%|██████▏   | 332/532 [00:48<00:21,  9.30it/s]
2026-07-03 03:32:54,638 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  63%|██████▎   | 333/532 [00:48<00:21,  9.44it/s]
2026-07-03 03:32:54,838 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  63%|██████▎   | 334/532 [00:48<00:20,  9.56it/s]
2026-07-03 03:32:54,939 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  63%|██████▎   | 335/532 [00:48<00:25,  7.72it/s]
2026-07-03 03:32:55,340 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  63%|██████▎   | 337/532 [00:48<00:18, 10.44it/s]
2026-07-03 03:32:55,441 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  64%|██████▎   | 339/532 [00:49<00:26,  7.38it/s]
2026-07-03 03:32:55,541 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  64%|██████▍   | 340/532 [00:49<00:24,  7.81it/s]
2026-07-03 03:32:55,842 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  64%|██████▍   | 341/532 [00:49<00:23,  8.22it/s]
2026-07-03 03:32:55,943 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  65%|██████▍   | 344/532 [00:49<00:20,  9.01it/s]
2026-07-03 03:32:56,043 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  65%|██████▍   | 345/532 [00:49<00:20,  9.18it/s]
2026-07-03 03:32:56,244 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  65%|██████▌   | 346/532 [00:49<00:19,  9.34it/s]
2026-07-03 03:32:56,344 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  65%|██████▌   | 347/532 [00:50<00:23,  7.74it/s]
2026-07-03 03:32:56,645 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  66%|██████▌   | 349/532 [00:50<00:17, 10.27it/s]
2026-07-03 03:32:56,846 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  66%|██████▌   | 351/532 [00:50<00:21,  8.56it/s]
2026-07-03 03:32:57,047 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  66%|██████▋   | 353/532 [00:50<00:19,  9.00it/s]
2026-07-03 03:32:57,247 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  67%|██████▋   | 355/532 [00:50<00:19,  9.29it/s]
2026-07-03 03:32:57,649 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  67%|██████▋   | 357/532 [00:51<00:18,  9.49it/s]
2026-07-03 03:32:57,750 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  67%|██████▋   | 359/532 [00:51<00:23,  7.40it/s]
2026-07-03 03:32:57,850 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  68%|██████▊   | 360/532 [00:51<00:22,  7.76it/s]
2026-07-03 03:32:58,052 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  68%|██████▊   | 362/532 [00:51<00:17,  9.81it/s]
2026-07-03 03:32:58,453 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  68%|██████▊   | 364/532 [00:51<00:17,  9.85it/s]
2026-07-03 03:32:58,554 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  69%|██████▉   | 366/532 [00:52<00:22,  7.51it/s]
2026-07-03 03:32:58,654 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  69%|██████▉   | 367/532 [00:52<00:20,  7.86it/s]
2026-07-03 03:32:58,755 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  69%|██████▉   | 368/532 [00:52<00:19,  8.22it/s]
2026-07-03 03:32:59,156 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  70%|██████▉   | 370/532 [00:52<00:15, 10.54it/s]
2026-07-03 03:32:59,256 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  70%|██████▉   | 372/532 [00:52<00:21,  7.59it/s]
2026-07-03 03:32:59,357 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  70%|███████   | 374/532 [00:53<00:16,  9.56it/s]
2026-07-03 03:32:59,858 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  71%|███████   | 376/532 [00:53<00:13, 11.48it/s]
2026-07-03 03:33:00,059 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  71%|███████   | 378/532 [00:53<00:21,  7.21it/s]
2026-07-03 03:33:00,160 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  71%|███████▏  | 380/532 [00:53<00:19,  7.89it/s]
2026-07-03 03:33:00,461 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  72%|███████▏  | 382/532 [00:53<00:15,  9.68it/s]
2026-07-03 03:33:00,662 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  72%|███████▏  | 384/532 [00:54<00:17,  8.49it/s]
2026-07-03 03:33:00,862 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  73%|███████▎  | 386/532 [00:54<00:16,  8.89it/s]
2026-07-03 03:33:01,163 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  73%|███████▎  | 388/532 [00:54<00:15,  9.19it/s]
2026-07-03 03:33:01,264 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  73%|███████▎  | 390/532 [00:54<00:17,  8.24it/s]
2026-07-03 03:33:01,465 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  73%|███████▎  | 391/532 [00:55<00:16,  8.50it/s]
2026-07-03 03:33:01,666 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  74%|███████▍  | 393/532 [00:55<00:15,  8.94it/s]
2026-07-03 03:33:01,866 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  74%|███████▍  | 395/532 [00:55<00:14,  9.25it/s]
2026-07-03 03:33:01,967 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  74%|███████▍  | 396/532 [00:55<00:17,  7.96it/s]
2026-07-03 03:33:02,268 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  75%|███████▍  | 398/532 [00:55<00:13, 10.07it/s]
2026-07-03 03:33:02,469 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  75%|███████▌  | 400/532 [00:56<00:15,  8.59it/s]
2026-07-03 03:33:02,569 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  76%|███████▌  | 402/532 [00:56<00:14,  8.99it/s]
2026-07-03 03:33:02,971 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  76%|███████▌  | 404/532 [00:56<00:11, 10.87it/s]
2026-07-03 03:33:03,272 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  76%|███████▋  | 406/532 [00:56<00:15,  7.95it/s]
2026-07-03 03:33:03,372 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  77%|███████▋  | 408/532 [00:57<00:16,  7.50it/s]
2026-07-03 03:33:03,573 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  77%|███████▋  | 410/532 [00:57<00:13,  9.26it/s]
2026-07-03 03:33:03,975 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  77%|███████▋  | 412/532 [00:57<00:12,  9.46it/s]
2026-07-03 03:33:04,175 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  78%|███████▊  | 414/532 [00:57<00:15,  7.44it/s]
2026-07-03 03:33:04,276 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  78%|███████▊  | 416/532 [00:57<00:14,  8.05it/s]
2026-07-03 03:33:04,376 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  78%|███████▊  | 417/532 [00:58<00:13,  8.34it/s]
2026-07-03 03:33:04,577 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  79%|███████▊  | 418/532 [00:58<00:13,  8.62it/s]
2026-07-03 03:33:04,778 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  79%|███████▉  | 419/532 [00:58<00:15,  7.41it/s]
2026-07-03 03:33:04,978 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  79%|███████▉  | 420/532 [00:58<00:16,  6.63it/s]
2026-07-03 03:33:05,079 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  79%|███████▉  | 421/532 [00:58<00:18,  6.11it/s]
2026-07-03 03:33:05,280 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  80%|███████▉  | 424/532 [00:58<00:10, 10.48it/s]
2026-07-03 03:33:05,581 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  80%|████████  | 426/532 [00:59<00:10, 10.30it/s]
2026-07-03 03:33:05,781 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  80%|████████  | 428/532 [00:59<00:11,  8.75it/s]
2026-07-03 03:33:05,982 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  81%|████████  | 430/532 [00:59<00:11,  9.10it/s]
2026-07-03 03:33:06,083 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  81%|████████  | 432/532 [00:59<00:10,  9.35it/s]
2026-07-03 03:33:06,384 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  82%|████████▏ | 434/532 [00:59<00:08, 11.17it/s]
2026-07-03 03:33:06,584 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  82%|████████▏ | 436/532 [01:00<00:10,  9.25it/s]
2026-07-03 03:33:06,685 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  82%|████████▏ | 438/532 [01:00<00:09,  9.45it/s]
2026-07-03 03:33:07,086 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  83%|████████▎ | 440/532 [01:00<00:08, 11.24it/s]
2026-07-03 03:33:07,187 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  83%|████████▎ | 442/532 [01:00<00:11,  8.15it/s]
2026-07-03 03:33:07,488 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  83%|████████▎ | 444/532 [01:00<00:08,  9.91it/s]
2026-07-03 03:33:07,789 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  84%|████████▍ | 446/532 [01:01<00:09,  8.64it/s]
2026-07-03 03:33:07,989 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  84%|████████▍ | 448/532 [01:01<00:10,  7.92it/s]
2026-07-03 03:33:08,190 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  85%|████████▍ | 450/532 [01:01<00:09,  8.44it/s]
2026-07-03 03:33:08,591 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  85%|████████▍ | 452/532 [01:01<00:09,  8.85it/s]
2026-07-03 03:33:08,692 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  85%|████████▌ | 454/532 [01:02<00:10,  7.18it/s]
2026-07-03 03:33:09,193 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  86%|████████▌ | 457/532 [01:02<00:07, 10.22it/s]
2026-07-03 03:33:09,394 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  86%|████████▋ | 459/532 [01:02<00:10,  7.17it/s]
2026-07-03 03:33:09,494 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  87%|████████▋ | 461/532 [01:03<00:09,  7.78it/s]
2026-07-03 03:33:09,896 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  87%|████████▋ | 463/532 [01:03<00:07,  9.42it/s]
2026-07-03 03:33:09,996 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  87%|████████▋ | 465/532 [01:03<00:08,  7.49it/s]
2026-07-03 03:33:10,197 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  88%|████████▊ | 467/532 [01:03<00:07,  9.16it/s]
2026-07-03 03:33:10,298 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  88%|████████▊ | 469/532 [01:03<00:06,  9.38it/s]
2026-07-03 03:33:10,699 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  89%|████████▊ | 471/532 [01:04<00:05, 11.13it/s]
2026-07-03 03:33:10,899 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  89%|████████▉ | 473/532 [01:04<00:07,  8.14it/s]
2026-07-03 03:33:11,000 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  89%|████████▉ | 475/532 [01:04<00:06,  8.61it/s]
2026-07-03 03:33:11,401 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  90%|████████▉ | 477/532 [01:04<00:05, 10.37it/s]
2026-07-03 03:33:11,502 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  90%|█████████ | 479/532 [01:05<00:06,  7.84it/s]
2026-07-03 03:33:11,803 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  90%|█████████ | 481/532 [01:05<00:05,  9.58it/s]
2026-07-03 03:33:12,104 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  91%|█████████ | 483/532 [01:05<00:05,  8.46it/s]
2026-07-03 03:33:12,204 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  91%|█████████ | 485/532 [01:05<00:06,  7.82it/s]
2026-07-03 03:33:12,605 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  92%|█████████▏| 487/532 [01:06<00:04,  9.56it/s]
2026-07-03 03:33:12,706 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  92%|█████████▏| 489/532 [01:06<00:05,  7.50it/s]
2026-07-03 03:33:13,007 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  92%|█████████▏| 491/532 [01:06<00:04,  9.22it/s]
2026-07-03 03:33:13,208 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  93%|█████████▎| 493/532 [01:06<00:04,  8.26it/s]
2026-07-03 03:33:13,509 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  93%|█████████▎| 495/532 [01:07<00:04,  8.70it/s]
2026-07-03 03:33:13,609 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  93%|█████████▎| 497/532 [01:07<00:04,  7.97it/s]
2026-07-03 03:33:13,810 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  94%|█████████▎| 498/532 [01:07<00:04,  8.26it/s]
2026-07-03 03:33:14,010 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  94%|█████████▍| 499/532 [01:07<00:04,  7.29it/s]
2026-07-03 03:33:14,111 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  94%|█████████▍| 501/532 [01:07<00:03,  8.09it/s]
2026-07-03 03:33:14,311 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  94%|█████████▍| 502/532 [01:07<00:03,  8.41it/s]
2026-07-03 03:33:14,512 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  95%|█████████▍| 504/532 [01:08<00:03,  8.93it/s]
2026-07-03 03:33:14,813 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  95%|█████████▍| 505/532 [01:08<00:03,  7.66it/s]
2026-07-03 03:33:15,114 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  95%|█████████▌| 507/532 [01:08<00:03,  7.25it/s]
2026-07-03 03:33:15,414 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:  96%|█████████▌| 509/532 [01:08<00:03,  7.03it/s]
